lang,seed,model,checkpoint,dataset_type,dataset_folder,use_constrained_decoding,precision,recall,f1,inference_time,path
jav,777,20260403_090813_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,82.81197443659603,82.28609625668449,82.54819782062029,,outputs/evals/hotel_reviews/jav/mvp_aos/seed_777/20260403_090813_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,9584,20260403_082151_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,82.78606965174129,83.42245989304813,83.1030464458132,,outputs/evals/hotel_reviews/jav/mvp_aos/seed_9584/20260403_082151_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,123,20260403_093055_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,77.12820512820512,75.65392354124748,76.38395124428644,,outputs/evals/hotel_reviews/mad/mvp_aos/seed_123/20260403_093055_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,2024,20260403_094157_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,77.32278045423261,75.35211267605634,76.32472826086958,,outputs/evals/hotel_reviews/mad/mvp_aos/seed_2024/20260403_094157_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,31415,20260403_095312_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,77.61449077238551,76.1569416498994,76.87880839539608,,outputs/evals/hotel_reviews/mad/mvp_aos/seed_31415/20260403_095312_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,777,20260403_100416_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,78.55905784551437,76.05633802816901,77.28744249446244,,outputs/evals/hotel_reviews/mad/mvp_aos/seed_777/20260403_100416_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,9584,20260403_091943_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,77.78922073463784,75.98926894701542,76.87871077184056,,outputs/evals/hotel_reviews/mad/mvp_aos/seed_9584/20260403_091943_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
min,123,20260403_102622_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,84.41039307128581,84.86269256530476,84.63593854375418,,outputs/evals/hotel_reviews/min/mvp_aos/seed_123/20260403_102622_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
min,2024,20260403_103746_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,84.54024924216908,84.0589417280643,84.2989084802687,,outputs/evals/hotel_reviews/min/mvp_aos/seed_2024/20260403_103746_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
min,31415,20260403_104906_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,84.01191658391262,84.99665103817816,84.50141501581489,,outputs/evals/hotel_reviews/min/mvp_aos/seed_31415/20260403_104906_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
min,777,20260403_110033_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,84.0622929092114,84.9631614199598,84.51032644903398,,outputs/evals/hotel_reviews/min/mvp_aos/seed_777/20260403_110033_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
min,9584,20260403_101519_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,84.44223766964582,85.43201607501675,84.93424338272017,,outputs/evals/hotel_reviews/min/mvp_aos/seed_9584/20260403_101519_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,123,20260403_112306_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,83.288859239493,83.53964536634327,83.41406380491064,,outputs/evals/hotel_reviews/sun/mvp_aos/seed_123/20260403_112306_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,2024,20260403_113407_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,84.07197600799734,84.40950150552024,84.24040066777964,,outputs/evals/hotel_reviews/sun/mvp_aos/seed_2024/20260403_113407_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,31415,20260403_114527_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,83.84512683578103,84.04148544663768,83.94319131161237,,outputs/evals/hotel_reviews/sun/mvp_aos/seed_31415/20260403_114527_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,777,20260403_115642_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,83.01507537688441,82.90398126463701,82.95949112822231,,outputs/evals/hotel_reviews/sun/mvp_aos/seed_777/20260403_115642_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,9584,20260403_111143_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,84.19463087248322,83.9411174305788,84.06768302898308,,outputs/evals/hotel_reviews/sun/mvp_aos/seed_9584/20260403_111143_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/checkpoint-1560/unconstrained_decoding/inference_results.json
