lang,seed,model,checkpoint,dataset_type,dataset_folder,use_constrained_decoding,precision,recall,f1,inference_time,path
indo,123,20260226_054857_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,True,71.82539682539682,70.98039215686275,71.40039447731755,,outputs/evals/hotel_reviews/indo/mvp_aos/seed_123/20260226_054857_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/constrained_decoding/inference_results.json
indo,123,20260604_044408_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,62.38473767885533,64.11764705882354,63.23932312651088,721.4525819109986,outputs/evals/hotel_reviews/indo/mvp_aos/seed_123/20260604_044408_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,123,20260603_162230_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,52.68370607028754,53.888888888888886,53.279483037156695,702.7237360100262,outputs/evals/hotel_reviews/indo/mvp_aos/seed_123/20260603_162230_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,2024,20260226_063347_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,True,71.724818959842,71.20915032679738,71.46605444408003,,outputs/evals/hotel_reviews/indo/mvp_aos/seed_2024/20260226_063347_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/constrained_decoding/inference_results.json
indo,2024,20260604_045241_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,63.10867462108997,63.95424836601307,63.528647946761886,710.4720979830017,outputs/evals/hotel_reviews/indo/mvp_aos/seed_2024/20260604_045241_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,2024,20260603_162248_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,52.899484536082475,53.66013071895425,53.27709279688514,690.6639091849793,outputs/evals/hotel_reviews/indo/mvp_aos/seed_2024/20260603_162248_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,31415,20260226_065122_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,True,71.79823124795284,71.63398692810458,71.71601504989368,,outputs/evals/hotel_reviews/indo/mvp_aos/seed_31415/20260226_065122_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/constrained_decoding/inference_results.json
indo,31415,20260604_045637_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,62.4553426437155,62.84313725490196,62.64863984362273,702.7925198060693,outputs/evals/hotel_reviews/indo/mvp_aos/seed_31415/20260604_045637_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,31415,20260603_162600_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,53.088,54.2156862745098,53.64591754244139,692.0170819630148,outputs/evals/hotel_reviews/indo/mvp_aos/seed_31415/20260603_162600_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,777,20260226_070836_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,True,70.58441558441558,71.04575163398692,70.814332247557,,outputs/evals/hotel_reviews/indo/mvp_aos/seed_777/20260226_070836_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/constrained_decoding/inference_results.json
indo,777,20260604_050013_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,62.654120700843606,63.10457516339869,62.8785411917942,712.9879283020273,outputs/evals/hotel_reviews/indo/mvp_aos/seed_777/20260604_050013_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,777,20260603_162738_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,52.46636771300448,53.529411764705884,52.99255904238112,682.5006829299964,outputs/evals/hotel_reviews/indo/mvp_aos/seed_777/20260603_162738_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,9584,20260226_053118_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,True,71.25532612258276,71.04575163398692,71.15038455244641,,outputs/evals/hotel_reviews/indo/mvp_aos/seed_9584/20260226_053118_train_model-Qwen2.5-0.5B_lr-5e-05_bs-4_epochs-10/checkpoint-1560/constrained_decoding/inference_results.json
indo,9584,20260604_044227_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,62.86360698125404,63.56209150326797,63.21091972700682,705.0552131669829,outputs/evals/hotel_reviews/indo/mvp_aos/seed_9584/20260604_044227_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
indo,9584,20260603_161207_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,52.36583042235631,53.888888888888886,53.116443871799,695.6445809720317,outputs/evals/hotel_reviews/indo/mvp_aos/seed_9584/20260603_161207_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,123,20260604_024206_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,48.43497902549209,48.560336460692334,48.49757673667205,715.050464738044,outputs/evals/hotel_reviews/jav/mvp_aos/seed_123/20260604_024206_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,123,20260603_141446_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,39.65127542783339,39.72824328696215,39.68972204266322,715.5857531770598,outputs/evals/hotel_reviews/jav/mvp_aos/seed_123/20260603_141446_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,2024,20260604_025546_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,48.21371097521725,48.46328049175025,48.338173604388516,703.8928420089651,outputs/evals/hotel_reviews/jav/mvp_aos/seed_2024/20260604_025546_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,2024,20260603_141552_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,39.51456310679612,39.50177935943061,39.50817019899692,719.5783134499798,outputs/evals/hotel_reviews/jav/mvp_aos/seed_2024/20260603_141552_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,31415,20260604_025558_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,48.722922728742326,48.754448398576514,48.73868046571799,718.7351168480236,outputs/evals/hotel_reviews/jav/mvp_aos/seed_31415/20260604_025558_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,31415,20260603_141647_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,39.1736066623959,39.566483338725334,39.36906486399485,729.6652152859606,outputs/evals/hotel_reviews/jav/mvp_aos/seed_31415/20260603_141647_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,777,20260604_025901_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,49.19198448610213,49.23972824328696,49.21584478577203,709.9845634199446,outputs/evals/hotel_reviews/jav/mvp_aos/seed_777/20260604_025901_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,777,20260603_141839_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,39.714007149821256,39.53413134907797,39.623865110246435,729.2093256530352,outputs/evals/hotel_reviews/jav/mvp_aos/seed_777/20260603_141839_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,9584,20260604_024034_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,48.060275729400445,48.49563248139761,48.27697262479872,720.7222848540405,outputs/evals/hotel_reviews/jav/mvp_aos/seed_9584/20260604_024034_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
jav,9584,20260603_140925_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,39.33482571154461,39.792947266256874,39.56256030878096,731.6887129299575,outputs/evals/hotel_reviews/jav/mvp_aos/seed_9584/20260603_140925_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,123,20260605_081832_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,36.00128576020572,35.966602440590876,35.98393574297189,781.2174085909501,outputs/evals/hotel_reviews/mad/mvp_aos/seed_123/20260605_081832_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,123,20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,26.091370558375637,24.759152215799617,25.40781018289669,733.0062673290959,outputs/evals/hotel_reviews/mad/mvp_aos/seed_123/20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,2024,20260605_081907_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,36.77900194426442,36.44829800899166,36.61290322580646,766.2903929040767,outputs/evals/hotel_reviews/mad/mvp_aos/seed_2024/20260605_081907_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,2024,20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,26.322977125298735,24.759152215799617,25.517127254674833,731.1688621899812,outputs/evals/hotel_reviews/mad/mvp_aos/seed_2024/20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,31415,20260605_081916_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,35.82282573553184,35.58124598587026,35.701627195102304,780.2121297420235,outputs/evals/hotel_reviews/mad/mvp_aos/seed_31415/20260605_081916_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,31415,20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,26.247436773752565,24.66281310211946,25.43046357615894,723.8626361839706,outputs/evals/hotel_reviews/mad/mvp_aos/seed_31415/20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,777,20260605_081956_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,36.11111111111111,35.90237636480411,36.006441223832525,790.4222288280725,outputs/evals/hotel_reviews/mad/mvp_aos/seed_777/20260605_081956_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,777,20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,26.127946127946128,24.91971740526654,25.509533201840895,743.3260014760308,outputs/evals/hotel_reviews/mad/mvp_aos/seed_777/20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,9584,20260605_075947_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,36.80442564269443,36.31984585741811,36.56053014385001,767.5302399500506,outputs/evals/hotel_reviews/mad/mvp_aos/seed_9584/20260605_075947_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
mad,9584,20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,26.3265306122449,24.85549132947977,25.569871159563924,743.0343801300041,outputs/evals/hotel_reviews/mad/mvp_aos/seed_9584/20260605_015111_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,123,20260605_101825_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,57.01229120705956,58.092485549132945,57.547319866390964,781.7932441909797,outputs/evals/hotel_reviews/min/mvp_aos/seed_123/20260605_101825_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,123,20260605_035941_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,42.91091593475534,43.93063583815029,43.414788955887026,780.9055160779972,outputs/evals/hotel_reviews/min/mvp_aos/seed_123/20260605_035941_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,2024,20260605_102055_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,56.7206863679695,57.321772639691716,57.019645424053664,769.9753174539655,outputs/evals/hotel_reviews/min/mvp_aos/seed_2024/20260605_102055_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,2024,20260605_040016_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,42.729875914731146,43.12780989081567,42.92792072878376,759.4563367519295,outputs/evals/hotel_reviews/min/mvp_aos/seed_2024/20260605_040016_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,31415,20260605_102205_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,56.56692913385827,57.67501605651895,57.115598664334556,789.6730261320481,outputs/evals/hotel_reviews/min/mvp_aos/seed_31415/20260605_102205_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,31415,20260605_040036_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,43.23473882945248,44.1233140655106,43.67450731087095,763.8838590310188,outputs/evals/hotel_reviews/min/mvp_aos/seed_31415/20260605_040036_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,777,20260605_102222_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,56.94312043215761,57.5465639049454,57.24325187669701,771.9916869340232,outputs/evals/hotel_reviews/min/mvp_aos/seed_777/20260605_102222_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,777,20260605_040105_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,42.98770879294043,43.802183686576754,43.391124542707175,760.8621434689267,outputs/evals/hotel_reviews/min/mvp_aos/seed_777/20260605_040105_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,9584,20260605_095706_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,57.610422624721956,58.220937700706486,57.91407123462705,757.5495690229582,outputs/evals/hotel_reviews/min/mvp_aos/seed_9584/20260605_095706_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
min,9584,20260605_035316_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,43.118686868686865,43.86640976236352,43.48933460681312,756.9117447800236,outputs/evals/hotel_reviews/min/mvp_aos/seed_9584/20260605_035316_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,123,20260605_122004_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,51.03683070256887,52.36583042235631,51.69278996865204,766.8858283150475,outputs/evals/hotel_reviews/sun/mvp_aos/seed_123/20260605_122004_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,123,20260605_060845_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,40.5683947532792,41.25119085423944,40.906943788379785,736.4521838719957,outputs/evals/hotel_reviews/sun/mvp_aos/seed_123/20260605_060845_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,2024,20260605_122007_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,52.03703703703704,53.54080660527152,52.77821255282517,765.430664487998,outputs/evals/hotel_reviews/sun/mvp_aos/seed_2024/20260605_122007_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,2024,20260605_060905_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,40.6005630278386,41.219434741187676,40.90765836747557,732.3796097199665,outputs/evals/hotel_reviews/sun/mvp_aos/seed_2024/20260605_060905_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,31415,20260605_122354_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,51.862111418898124,53.50905049221976,52.672710221944364,770.1346329599619,outputs/evals/hotel_reviews/sun/mvp_aos/seed_31415/20260605_122354_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,31415,20260605_060919_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,41.13586444932538,41.63226421086059,41.38257575757576,732.6477828570642,outputs/evals/hotel_reviews/sun/mvp_aos/seed_31415/20260605_060919_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,777,20260605_122457_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,52.315822194591235,53.44553826611623,52.87464655984921,747.4620814749505,outputs/evals/hotel_reviews/sun/mvp_aos/seed_777/20260605_122457_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,777,20260605_061026_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,40.73497352849579,41.5369958717053,41.13207547169811,739.4175592690008,outputs/evals/hotel_reviews/sun/mvp_aos/seed_777/20260605_061026_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,9584,20260605_120304_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,51.879465672569125,53.032708796443316,52.449748743718594,761.01549367595,outputs/evals/hotel_reviews/sun/mvp_aos/seed_9584/20260605_120304_train_model-Qwen2.5-0.5B_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
sun,9584,20260605_055636_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10,checkpoint-1560,hotel_reviews,mvp_aos,False,40.52532833020638,41.15592251508416,40.83819127146683,725.1113239281112,outputs/evals/hotel_reviews/sun/mvp_aos/seed_9584/20260605_055636_train_model-gemma-3-270m_lr-1e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/inference_results.json
