lang,seed,model,checkpoint,dataset_type,dataset_folder,use_constrained_decoding,precision,recall,f1,inference_time,path
jav,123,20260408_105104_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,80.38815117466804,78.91042780748663,79.64243548659134,,outputs_seq2seq/evals/hotel_reviews/jav/mvp_aos/seed_123/20260408_105104_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
jav,2024,20260408_105726_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,80.28503562945369,79.07754010695187,79.67671325138913,,outputs_seq2seq/evals/hotel_reviews/jav/mvp_aos/seed_2024/20260408_105726_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
jav,31415,20260408_110353_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,80.19667683960665,79.04411764705883,79.61622622454132,,outputs_seq2seq/evals/hotel_reviews/jav/mvp_aos/seed_31415/20260408_110353_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
jav,777,20260408_111021_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,81.12244897959184,79.71256684491979,80.41132838840188,,outputs_seq2seq/evals/hotel_reviews/jav/mvp_aos/seed_777/20260408_111021_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
jav,9584,20260408_104439_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,80.19734603606669,78.77673796791443,79.48069465520148,,outputs_seq2seq/evals/hotel_reviews/jav/mvp_aos/seed_9584/20260408_104439_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
mad,123,20260408_112239_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,73.84129213483146,70.52313883299799,72.14408233276158,,outputs_seq2seq/evals/hotel_reviews/mad/mvp_aos/seed_123/20260408_112239_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
mad,2024,20260408_112849_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,0.0,0.0,0,,outputs_seq2seq/evals/hotel_reviews/mad/mvp_aos/seed_2024/20260408_112849_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
mad,31415,20260408_113501_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,72.19973009446694,71.76391683433937,71.98116380760175,,outputs_seq2seq/evals/hotel_reviews/mad/mvp_aos/seed_31415/20260408_113501_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
mad,777,20260408_114109_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,70.87646652864045,68.87994634473507,69.8639455782313,,outputs_seq2seq/evals/hotel_reviews/mad/mvp_aos/seed_777/20260408_114109_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
mad,9584,20260408_111632_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,71.24092637400622,69.11468812877264,70.16170212765958,,outputs_seq2seq/evals/hotel_reviews/mad/mvp_aos/seed_9584/20260408_111632_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
min,123,20260408_115323_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,77.32712765957447,77.89685197588747,77.61094427761095,,outputs_seq2seq/evals/hotel_reviews/min/mvp_aos/seed_123/20260408_115323_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
min,2024,20260408_115924_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,79.74211062097048,78.70060281312793,79.21793359177482,,outputs_seq2seq/evals/hotel_reviews/min/mvp_aos/seed_2024/20260408_115924_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
min,31415,20260408_120522_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,78.3975659229209,77.662424648359,78.02826379542397,,outputs_seq2seq/evals/hotel_reviews/min/mvp_aos/seed_31415/20260408_120522_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
min,777,20260408_121118_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,78.01899592944369,77.0261219022103,77.51937984496125,,outputs_seq2seq/evals/hotel_reviews/min/mvp_aos/seed_777/20260408_121118_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
min,9584,20260408_114721_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,77.64390896921017,77.69591426657736,77.66990291262137,,outputs_seq2seq/evals/hotel_reviews/min/mvp_aos/seed_9584/20260408_114721_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
sun,123,20260408_122324_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,81.47627416520211,77.55102040816327,79.46520397668839,,outputs_seq2seq/evals/hotel_reviews/sun/mvp_aos/seed_123/20260408_122324_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
sun,2024,20260408_122933_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,80.62041360907271,80.8631649381064,80.74160681476535,,outputs_seq2seq/evals/hotel_reviews/sun/mvp_aos/seed_2024/20260408_122933_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
sun,31415,20260408_123538_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,78.00208840932822,74.97490799598529,76.45854657113614,,outputs_seq2seq/evals/hotel_reviews/sun/mvp_aos/seed_31415/20260408_123538_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
sun,777,20260408_124143_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,73.60967184801382,71.29474740715959,72.43371855880353,,outputs_seq2seq/evals/hotel_reviews/sun/mvp_aos/seed_777/20260408_124143_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
sun,9584,20260408_121720_train_model-mt5-base_lr-0.0002_bs-16_epochs-20,checkpoint-3120,hotel_reviews,mvp_aos,False,80.19243530192436,80.8631649381064,80.5264034649342,,outputs_seq2seq/evals/hotel_reviews/sun/mvp_aos/seed_9584/20260408_121720_train_model-mt5-base_lr-0.0002_bs-16_epochs-20/checkpoint-3120/unconstrained_decoding/inference_results.json
