dataset_type,lang,dataset_folder,seed,model_name,lr,bs,epochs,checkpoint,decoding_strategy,use_constrained_decoding,precision,recall,f1,timestamp,source_path
hotel_reviews,mad,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,73.15106905012267,69.98658618376929,71.5338474721508,20260731_044343,outputs/evals/hotel_reviews/mad/mvp_aos/seed_31415/20260731_044343_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,mad,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,71.91947240541478,69.48356807511738,70.6805389732219,20260731_051104,outputs/evals/hotel_reviews/mad/mvp_aos/seed_777/20260731_051104_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,mad,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,71.84466019417476,69.48356807511738,70.64439140811456,20260731_032114,outputs/evals/hotel_reviews/mad/mvp_aos/seed_9584/20260731_032114_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp,123,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,79.8042414355628,81.91560616208974,80.8461411336969,20260729_230722,outputs/evals/hotel_reviews/min/mvp/seed_123/20260729_230722_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp,2024,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,78.60135352884305,81.68117883456128,80.1116767942191,20260730_012253,outputs/evals/hotel_reviews/min/mvp/seed_2024/20260730_012253_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp,31415,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,80.55464926590538,82.68586738111185,81.60634605850272,20260730_033613,outputs/evals/hotel_reviews/min/mvp/seed_31415/20260730_033613_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp,777,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,80.12402088772846,82.21701272605493,81.15702479338843,20260730_054957,outputs/evals/hotel_reviews/min/mvp/seed_777/20260730_054957_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp,9584,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,79.74180734856007,80.67649028801071,80.20642583652405,20260729_205502,outputs/evals/hotel_reviews/min/mvp/seed_9584/20260729_205502_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp_aos,123,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,78.28478964401295,81.01138647019424,79.62475312705726,20260731_034857,outputs/evals/hotel_reviews/min/mvp_aos/seed_123/20260731_034857_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp_aos,2024,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,78.76019575856444,80.84393837910248,79.78846471657576,20260731_041610,outputs/evals/hotel_reviews/min/mvp_aos/seed_2024/20260731_041610_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,77.00415202810603,80.74346952444742,78.82949158084027,20260731_044332,outputs/evals/hotel_reviews/min/mvp_aos/seed_31415/20260731_044332_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,79.42345924453281,80.27461486939049,79.84676882078614,20260731_051043,outputs/evals/hotel_reviews/min/mvp_aos/seed_777/20260731_051043_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,min,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,77.7633289986996,80.10716677829873,78.91784889475421,20260731_032114,outputs/evals/hotel_reviews/min/mvp_aos/seed_9584/20260731_032114_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp,123,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,78.83981542518129,80.02676480428237,79.42885605180143,20260730_102352,outputs/evals/hotel_reviews/sun/mvp/seed_123/20260730_102352_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp,2024,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,79.92021276595744,80.4282368685179,80.17342004335501,20260730_123911,outputs/evals/hotel_reviews/sun/mvp/seed_2024/20260730_123911_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp,31415,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,78.81967213114754,80.4282368685179,79.61583043550256,20260730_145507,outputs/evals/hotel_reviews/sun/mvp/seed_31415/20260730_145507_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp,777,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,80.13311148086522,80.56206088992974,80.34701368034702,20260730_171022,outputs/evals/hotel_reviews/sun/mvp/seed_777/20260730_171022_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp,9584,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,80.82146406094733,81.63265306122449,81.22503328894807,20260730_080828,outputs/evals/hotel_reviews/sun/mvp/seed_9584/20260730_080828_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp_aos,123,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,79.7476759628154,80.36132485781198,80.05332444592568,20260731_060617,outputs/evals/hotel_reviews/sun/mvp_aos/seed_123/20260731_060617_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp_aos,2024,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,79.05046480743691,79.6587487453998,79.35344109315115,20260731_063403,outputs/evals/hotel_reviews/sun/mvp_aos/seed_2024/20260731_063403_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,80.76532339993227,79.79257276681165,80.27600134634804,20260731_070156,outputs/evals/hotel_reviews/sun/mvp_aos/seed_31415/20260731_070156_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,80.2317880794702,81.06390097022415,80.64569811948743,20260731_072954,outputs/evals/hotel_reviews/sun/mvp_aos/seed_777/20260731_072954_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
hotel_reviews,sun,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,79.56564659427443,80.89662094345935,80.22561380225613,20260731_053834,outputs/evals/hotel_reviews/sun/mvp_aos/seed_9584/20260731_053834_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/semantic_metrics.json
