dataset_type,lang,dataset_folder,seed,model_name,lr,bs,epochs,checkpoint,decoding_strategy,use_constrained_decoding,precision,recall,f1,timestamp,source_path
hotel_reviews,indo,mvp_aos,2024,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,64.71947194719472,65.67314132618888,65.19281914893617,20260802_044033,outputs/evals/hotel_reviews/indo/mvp_aos/seed_2024/20260802_044033_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,indo,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,63.98181227671322,65.97454789015406,64.96290189612532,20260802_050707,outputs/evals/hotel_reviews/indo/mvp_aos/seed_31415/20260802_050707_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,indo,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,65.5367231638418,66.04152712659076,65.7881567973311,20260802_053359,outputs/evals/hotel_reviews/indo/mvp_aos/seed_777/20260802_053359_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,indo,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,63.675354668426266,64.63496316141996,64.15157055010803,20260802_034734,outputs/evals/hotel_reviews/indo/mvp_aos/seed_9584/20260802_034734_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp,123,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,55.275381552753814,55.68181818181818,55.47785547785548,20260729_120143,outputs/evals/hotel_reviews/jav/mvp/seed_123/20260729_120143_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp,2024,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,54.6538588936734,55.14705882352941,54.89935118948595,20260729_141519,outputs/evals/hotel_reviews/jav/mvp/seed_2024/20260729_141519_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp,31415,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,54.916146004603746,55.81550802139037,55.36217470578484,20260729_163017,outputs/evals/hotel_reviews/jav/mvp/seed_31415/20260729_163017_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp,777,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,55.763448045439354,55.78208556149733,55.77276524644945,20260729_184320,outputs/evals/hotel_reviews/jav/mvp/seed_777/20260729_184320_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp,9584,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,54.542429284525795,54.779411764705884,54.66066366516592,20260729_094912,outputs/evals/hotel_reviews/jav/mvp/seed_9584/20260729_094912_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp_aos,123,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,53.23168710639708,53.67647058823529,53.45315360292895,20260731_013346,outputs/evals/hotel_reviews/jav/mvp_aos/seed_123/20260731_013346_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp_aos,2024,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,52.110817941952504,52.80748663101604,52.45683930942895,20260731_020032,outputs/evals/hotel_reviews/jav/mvp_aos/seed_2024/20260731_020032_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,53.53135313531353,54.211229946524064,53.869146462969105,20260731_022727,outputs/evals/hotel_reviews/jav/mvp_aos/seed_31415/20260731_022727_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,52.64705882352941,53.843582887700535,53.23859881031064,20260731_025421,outputs/evals/hotel_reviews/jav/mvp_aos/seed_777/20260731_025421_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,jav,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,51.179094964945826,53.67647058823529,52.39804241435563,20260731_010639,outputs/evals/hotel_reviews/jav/mvp_aos/seed_9584/20260731_010639_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp,123,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,41.9454984477406,40.778001341381625,41.35351130760075,20260729_231013,outputs/evals/hotel_reviews/mad/mvp/seed_123/20260729_231013_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp,2024,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,42.3894113549286,40.81153588195841,41.585511703399966,20260730_012514,outputs/evals/hotel_reviews/mad/mvp/seed_2024/20260730_012514_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp,31415,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,42.579075425790755,41.07981220657277,41.816009557945044,20260730_033935,outputs/evals/hotel_reviews/mad/mvp/seed_31415/20260730_033935_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp,777,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,41.17647058823529,40.140845070422536,40.65206316861946,20260730_055358,outputs/evals/hotel_reviews/mad/mvp/seed_777/20260730_055358_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp,9584,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,43.39291973361374,41.51576123407109,42.43359040274207,20260729_205502,outputs/evals/hotel_reviews/mad/mvp/seed_9584/20260729_205502_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp_aos,123,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,41.209367354072,39.53722334004024,40.35598151634434,20260731_034850,outputs/evals/hotel_reviews/mad/mvp_aos/seed_123/20260731_034850_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp_aos,2024,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,40.73162152655645,38.83299798792756,39.75965665236052,20260731_041626,outputs/evals/hotel_reviews/mad/mvp_aos/seed_2024/20260731_041626_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,40.86926042762005,39.10127431254192,39.96572407883462,20260731_044343,outputs/evals/hotel_reviews/mad/mvp_aos/seed_31415/20260731_044343_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,41.339812565081566,39.93963782696177,40.62766501790892,20260731_051104,outputs/evals/hotel_reviews/mad/mvp_aos/seed_777/20260731_051104_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,mad,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,40.083217753120664,38.76592890677398,39.41356972383225,20260731_032114,outputs/evals/hotel_reviews/mad/mvp_aos/seed_9584/20260731_032114_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp,123,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,61.37030995106036,62.9939718687207,62.171541893901825,20260729_230722,outputs/evals/hotel_reviews/min/mvp/seed_123/20260729_230722_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp,2024,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,61.55333548179181,63.96517079705292,62.73608145836754,20260730_012253,outputs/evals/hotel_reviews/min/mvp/seed_2024/20260730_012253_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp,31415,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,61.85970636215335,63.496316141995976,62.667327714427365,20260730_033613,outputs/evals/hotel_reviews/min/mvp/seed_31415/20260730_033613_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp,777,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,62.23890339425587,63.86470194239786,63.041322314049594,20260730_054957,outputs/evals/hotel_reviews/min/mvp/seed_777/20260730_054957_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp,9584,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,61.701423369745115,62.42464835900871,62.060928916264345,20260729_205502,outputs/evals/hotel_reviews/min/mvp/seed_9584/20260729_205502_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp_aos,123,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,59.25566343042071,61.31949095780308,60.26991441737985,20260731_034857,outputs/evals/hotel_reviews/min/mvp_aos/seed_123/20260731_034857_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp_aos,2024,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,59.57585644371941,61.15204286671132,60.353660551974876,20260731_041610,outputs/evals/hotel_reviews/min/mvp_aos/seed_2024/20260731_041610_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,58.60747365059087,61.453449430676486,59.99673042341017,20260731_044332,outputs/evals/hotel_reviews/min/mvp_aos/seed_31415/20260731_044332_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,60.536779324055665,61.185532484929674,60.85942704863425,20260731_051043,outputs/evals/hotel_reviews/min/mvp_aos/seed_777/20260731_051043_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,min,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,59.33029908972692,61.118553248492965,60.21115143516991,20260731_032114,outputs/evals/hotel_reviews/min/mvp_aos/seed_9584/20260731_032114_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp,123,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,58.43770599868161,59.317497490799596,58.874315125352815,20260730_102352,outputs/evals/hotel_reviews/sun/mvp/seed_123/20260730_102352_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp,2024,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,58.77659574468085,59.150217464034796,58.96281474070369,20260730_123911,outputs/evals/hotel_reviews/sun/mvp/seed_2024/20260730_123911_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp,31415,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,58.45901639344262,59.65205754432921,59.04951150852791,20260730_145507,outputs/evals/hotel_reviews/sun/mvp/seed_31415/20260730_145507_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp,777,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,58.16971713810316,58.481097356975575,58.324991658325,20260730_171022,outputs/evals/hotel_reviews/sun/mvp/seed_777/20260730_171022_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp,9584,gemma-3-270m,5e-05,4,10,7760,unconstrained_decoding,False,58.95992050347797,59.55168952827032,59.254327563248985,20260730_080828,outputs/evals/hotel_reviews/sun/mvp/seed_9584/20260730_080828_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-7760/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp_aos,123,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,58.964143426294825,59.41786550685848,59.19013497750375,20260731_060617,outputs/evals/hotel_reviews/sun/mvp_aos/seed_123/20260731_060617_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp_aos,2024,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,58.59893758300133,59.04984944797591,58.823529411764696,20260731_063403,outputs/evals/hotel_reviews/sun/mvp_aos/seed_2024/20260731_063403_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp_aos,31415,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,59.29563156112428,58.58146537303446,58.936385055536846,20260731_070156,outputs/evals/hotel_reviews/sun/mvp_aos/seed_31415/20260731_070156_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp_aos,777,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,59.23841059602649,59.85279357644697,59.544017307372265,20260731_072954,outputs/evals/hotel_reviews/sun/mvp_aos/seed_777/20260731_072954_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
hotel_reviews,sun,mvp_aos,9584,gemma-3-270m,5e-05,4,10,1560,unconstrained_decoding,False,60.11846001974334,61.124121779859486,60.6171201061712,20260731_053834,outputs/evals/hotel_reviews/sun/mvp_aos/seed_9584/20260731_053834_train_model-gemma-3-270m_lr-5e-05_bs-4_epochs-10/checkpoint-1560/unconstrained_decoding/exact_match.json
